ul_inner_mm,ul_middle_mm,ul_outer_mm,uphi_inner_deg,uphi_middle_deg,uphi_outer_deg,legacy_tip_x_mm,legacy_tip_y_mm,legacy_tip_z_mm,sectioned_tip_x_mm,sectioned_tip_y_mm,sectioned_tip_z_mm,tip_difference_mm
280.47689953658846,142.89274720459105,44.562572187302266,-33.70072988157461,113.04733847977248,-119.8897488332266,-158.54221303934744,-141.11955176711683,127.5766685959275,-207.09013529664972,-46.80822527800528,131.6449452370941,106.15120317012861
257.53497133372366,16.961488294609207,1.8169658507088384,-13.724197109500542,-121.94215954790336,0.3761190372108736,36.03604886632258,-16.97468863440315,254.33907472689617,36.03604886632258,-16.97468863440315,254.33907472689617,0.0
223.76505299192257,122.0747903410596,12.184968217053472,-42.83235860526631,-71.45564790676444,46.90173352279984,-86.23064988652447,-117.4704415712048,140.50816075076816,-105.29444286724548,-42.23275246003999,171.78823451167997,83.68142613560168
77.73589021512333,41.3084674382042,28.945008844271236,166.28315923782523,147.08904865473855,71.89456817186984,21.60192744264807,-7.117573583802069,73.61833146911984,21.60192744264807,-7.117573583802069,73.61833146911984,0.0
309.16086618497286,165.4155901784413,21.269596916761568,78.08046809723842,-18.22985922823608,-81.99303773574276,-62.446293038514774,-222.70102673389792,113.52885921646627,-10.240337987450577,-157.02841061910487,230.79347689350695,144.1851060584873
243.43744230416377,154.1934673091398,7.711276972279944,-107.14918867371708,-69.8556153057651,28.51904481908255,-63.55034468393339,-167.77953990560263,98.10444576306392,-83.17101246189057,-67.51437179926708,192.44367745375368,139.06101242057147
301.13694934342226,147.65216365848184,14.141822635138537,79.00666414233724,-24.446505680962662,45.83118265287955,-229.9823506358285,11.782801818516337,123.0675620355876,-143.317926729343,81.03798177984758,219.414909396442,146.93472586830023
145.6807799251901,126.83583337149707,46.72783751301884,-30.309335218580532,-165.0188974097187,-2.163305071973185,41.76300065661469,24.441137274751387,128.14683478411283,-9.744680920576696,79.31648309983254,108.07743074144132,77.89175707035754
78.46036624212171,47.14417516178946,26.38889698662283,31.552045983976335,-118.586531326721,153.043242615647,-4.644282746910138,-8.136836462895587,77.60432527189894,-4.6442827469101395,-8.136836462895584,77.60432527189894,3.972054645195637e-15
243.3633491500012,89.32855283090065,46.4848911760316,-171.79060642930892,165.08131676692034,-6.370762700555916,82.17254734427227,57.55287400345603,215.54294467849033,82.17254734427229,57.55287400345599,215.54294467849033,4.4938668397781776e-14
207.03560967537433,71.50246334366096,62.61881818002289,-3.3454820323724688,157.61752379099383,25.822098855387136,69.4530290493492,31.417493821170915,190.43315206659477,69.45302904934918,31.417493821170893,190.4331520665948,3.8263897345803626e-14
164.9463495112626,73.15220306504511,37.8791520845563,7.442064889753604,-21.99187429018319,-172.21965124308105,27.48105429147239,-31.050611699297363,157.25285494802455,27.48105429147239,-31.05061169929736,157.25285494802455,3.552713678800501e-15
185.96937244749023,159.2114524642304,66.10335393554863,19.453011674057784,-140.9127331912403,62.00643349433221,5.039421356005764,-52.81861098300965,163.61676836573224,51.863096541661186,-29.702977673434063,162.50157207116038,52.2305726942559
287.14444034034256,119.76439678846462,22.498702707120668,96.71309709035653,-141.21325945587722,149.76426424953883,-164.68077531779264,57.12811005905389,201.1408960780672,-164.7705676278211,-4.340562062157921,210.57864738063083,62.18904135499295
204.9211769660392,24.088222312189245,18.417119271590465,-46.46797780952205,118.72430752766871,110.97052994314866,49.43036535644058,-27.807240318798502,196.59103774362995,49.43036535644058,-27.807240318798492,196.59103774362995,1.0658141036401503e-14
217.5348664969024,163.18789185776552,25.371111425817222,5.420566523417234,-87.85256739566302,156.9756852176268,20.859859416621504,117.65362042955452,139.20024807581575,-16.9019264950216,48.274186709089825,191.80673220921352,94.90469151462722
163.70180028491376,20.212019579703146,13.168625406561452,177.25520306010134,141.00381585176902,89.49888700450171,27.85730467498654,-17.729214416248663,160.19259130842852,27.85730467498654,-17.729214416248663,160.19259130842852,0.0
258.3325500383061,159.47928340743812,71.263399270282,-66.26554134091452,97.92447555995568,58.19805474039399,200.3552839109851,49.440677252082665,48.72698968699405,147.8415756314718,119.8571433302897,109.497924289473,106.81420666122966
272.29684587879257,43.1280958289838,29.892618309896804,-85.51421426776872,157.25273419216052,-93.25059299795348,-81.15306263956947,-14.263130029616988,258.69555749430515,-81.15306263956947,-14.263130029616988,258.69555749430515,0.0
174.68559994241224,142.9477349956698,9.820634592918882,-115.46340906321392,35.77780494750367,134.8423347014872,98.0880340158914,68.55485882233627,92.76259690783924,76.74770313748199,3.0948316163387313,140.47865950711054,83.76901284954663
286.2472167761195,63.59313149422607,15.71477325716586,169.85751338194825,0.2668270328432331,-128.19689908154973,-8.848737207285247,-130.79026526723428,250.0942856992203,-8.848737207285243,-130.79026526723428,250.0942856992203,3.552713678800501e-15
80.77840304278753,39.90038391582251,1.1149030166561236,63.95712250062869,-136.1402983337288,2.27877538342788,24.513246618352824,-7.315804554250046,75.713882888076,24.513246618352824,-7.315804554250046,75.713882888076,0.0
167.59287997752756,122.05502381816518,55.54099485143092,109.48482942561456,77.5465666616886,86.03424140959503,119.1603625239603,26.296272947280112,85.25175823413156,106.89433253448932,29.20598865684596,101.80955145440952,20.810633184470348
326.83633322870276,30.22525512489729,10.484620124585062,-36.87185022302137,-71.6584709588617,-4.109743673448003,-7.237416466734545,-34.66912802266157,324.60948690289973,-7.237416466734545,-34.66912802266157,324.60948690289973,0.0
217.85641596052787,164.80921408059066,53.0291370210866,152.93103455232975,-171.05058310094773,19.871295237656888,101.83358538055712,-46.86388744549805,153.29212053230674,99.96055701303987,21.878182339057535,168.7279299518692,70.4786819255815
103.57805502130844,63.34966210254521,50.71800893448681,-29.11884504613062,167.84348837154542,34.575319164374214,26.643503037365623,5.569004597782928,98.97692445968286,26.643503037365623,5.569004597782924,98.97692445968286,3.552713678800501e-15
244.19227680479295,151.34422035706112,74.6418577280169,102.51484173078748,-173.57875776828442,-140.70816116433542,-150.48535615168518,-64.11542059356589,148.61007817364398,38.88167633189117,-13.861634238425154,227.11841746250673,211.06604504884052
195.7154863128008,148.94096269514168,66.3542891906189,11.077052615659255,38.16569545200393,132.386023359364,125.444983341495,27.529837164481194,115.44588469467016,117.98269972156878,-49.401111341460705,115.42506760560757,77.29202383298875
192.5946141789248,98.47975005614958,48.24857258709805,-26.68244890553644,54.6951692087907,132.29662743083696,125.47104951951788,-1.5206138657498032,131.2583596175256,93.16511521363051,-81.87848397103784,132.67154340815733,86.62019260923378
135.84179999725103,69.44498787753292,36.31175056610398,88.56514088764071,113.96475483260774,-142.09989125251502,-21.370270073355755,-59.00505320062949,116.44292341944087,-21.370270073355744,-59.00505320062947,116.44292341944087,2.3832327871173822e-14
139.28686592606886,103.2132453793864,5.324708556414253,116.87910856428287,-68.2795173873332,-128.20610413038864,75.7352222124293,-6.071261533627193,104.40931848572858,66.2984977130784,17.745890250058284,109.92613484791818,26.205796136310852
163.75687732312457,89.62204435205966,73.67763779899603,-124.6991777308589,-138.42357708047223,-172.38671411888157,-41.79710128929548,-87.59169717276875,125.1531717053666,-34.3867289887292,73.75420209474726,136.2153200640417,161.89436047739824
50.25029914166848,33.34673593307258,4.431632733140809,32.811773799949634,65.0572296478223,-38.29303554046983,-5.961624459615015,10.239265235720769,48.42702936753221,-5.961624459615015,10.239265235720769,48.42702936753221,0.0
318.5479885856487,98.37395992579998,25.439287756163953,126.40738565599416,-164.34897767539488,-114.66057254525133,-134.66565865815875,127.07001368103936,243.86861249730944,149.44929009800788,-88.54651244094303,252.2832488024474,356.7668658210547
224.20488207327548,56.61217922019291,18.93958968835168,-30.145526746850784,-162.26851682606616,-45.49891015455423,12.50124031827761,73.21035981051861,209.1996849772648,12.501240318277617,73.21035981051861,209.1996849772648,7.105427357601002e-15
300.8576799490007,54.924382675238334,41.90023589741098,-161.29372807256246,152.94307284650236,-144.31926903124483,-70.00712510481533,-127.97137949376514,260.4236158307304,-70.0071251048153,-127.97137949376514,260.4236158307304,2.842170943040401e-14
346.1188498289649,160.02058401965118,67.48599612782021,108.72931689849368,100.6119146776784,51.29397935839716,280.0881856004471,74.97980115347673,30.028562500247784,240.082019688541,144.84566882030649,106.21833995220548,110.84500423559362
223.25765169957373,76.80832940814307,62.319708366250325,5.120233268549206,128.72597188412072,-13.392228386334288,36.523188200229185,79.39348939889157,202.52518804036396,36.52318820022919,79.39348939889157,202.52518804036396,7.105427357601002e-15
181.161706257928,119.8297879707376,30.80715968802828,-129.68337205657554,-7.964181351451512,-29.919827305841395,-99.01896040411228,-3.0760454051931423,133.6443695919885,63.59235486244112,-17.797485427344082,154.57392767987994,164.61229313389273
175.2794403725944,74.24482697611093,18.605595242309896,-62.10159681148364,-43.39293129830557,66.86760436414033,-63.078032222377985,8.93733791551399,158.38233243852935,-63.078032222377985,8.937337915513963,158.38233243852932,3.8958546965271006e-14
334.3169666731995,162.52047781512917,23.750117965702824,-6.872245811971713,-61.78996619831203,12.756524338801132,-84.47978204583792,-217.07323526971825,164.05087169574716,-113.1888816481921,-94.90017134966445,265.83619568202846,161.58812495534346
307.851114032875,134.5239003832545,67.88483910188997,11.780019383666469,47.850346536343466,-76.26397889431378,-208.26805255890517,68.89309096537367,180.1479548865501,72.62117728149927,-46.0121456858335,278.894168540917,319.1438352236799
267.9924323064805,81.30057369553242,58.791452984823266,129.85886459732183,-132.44297857144417,41.176706595091126,40.37463289125126,-1.2213261244295188,263.86047098218387,40.37463289125127,-1.2213261244295222,263.86047098218387,7.847321480213184e-15
144.43056839755477,125.45831901072708,7.607659858394768,156.93833617222538,-130.53314518639124,165.19688852726892,-50.06984484740195,62.85944235565344,102.61027048952288,-46.13547129573388,25.792489101977775,122.96890858930522,42.47249067375436
301.5162700953444,126.95903300580112,64.07073408680773,106.24134203391093,160.56974261423892,-88.7819926178926,-193.8401675452136,39.577458660886634,202.26853670245347,62.509221663618206,-70.73416813345166,271.54626630126023,287.54663651679164
238.2572128179874,58.877535986140714,47.20607162866473,-118.33513052659605,23.38222013007907,26.074985052185895,35.39558554756067,128.3874575643957,193.43354194424833,35.39558554756066,128.3874575643957,193.4335419442484,5.859285502108464e-14
292.5491332813731,106.6431222465024,37.27881223849819,107.728097944344,-2.824842392845514,35.85363894814042,-111.29709206216326,142.171585373232,212.3673095329497,-138.90995361135325,-17.914015808362226,242.00002391242745,165.1301534853731
116.85670683376227,85.93358840108277,74.49889885520815,-148.42475571212336,56.830782614590014,-29.30101171546339,-5.724406705051007,57.44945308763892,96.2259500814864,-27.590094096359223,40.00369029675178,101.38582476841624,28.444458708773787
206.3823744014894,134.47514487284818,61.94571329134746,143.4119570501529,94.51157294543484,-82.60742127233675,-112.61599309084517,27.134464869167825,149.58410328204542,22.751593093543896,-25.6092721322536,191.3554177153785,151.1658952665961
117.01967277293036,73.42883558778539,29.13536142176432,-126.797985884811,157.00588681526787,-22.35454660844883,18.49775445877369,33.30021341292873,107.4983859343212,18.49775445877369,33.30021341292872,107.4983859343212,7.105427357601002e-15
252.7026452635077,132.33591657467335,30.66558582219279,157.0103952618464,100.90853780738118,-7.426956915165475,101.81870750877812,164.81101476145548,114.1050110268137,3.903053374378372,182.6625147951515,136.90284710552845,102.10726079908515
298.669017491274,168.12987021421748,30.108757878466097,162.4300776013828,-137.3477122018651,126.19212450868172,-194.2582892436747,33.810680029018,154.301401372735,-105.5502856217284,-63.043270934417336,240.8203696283678,157.27469469637504
232.850650099962,65.4787466634916,50.9659107192966,66.99469143796158,-175.57103308010298,-16.44553373697124,-4.212500904512008,55.15810257212241,225.2358325178488,-4.212500904512026,55.15810257212241,225.2358325178488,1.7763568394002505e-14
212.87181117238345,96.73985959248628,66.0319608957057,-20.76691425555845,-71.30613908070303,150.63908238559952,14.75729454564886,-28.245116769126028,209.05094939214192,-5.06266404869714,-31.30064384601476,209.0735167946974,20.05411463233538
349.18272616082396,74.39138743193125,62.50352283452128,136.51200875078828,-77.79296236894598,121.28276867793775,42.533994981420875,-36.8912305579882,344.32346887082855,42.53399498142087,-36.89123055798819,344.32346887082855,1.5888218580782548e-14
289.77491924223517,169.85542611372696,8.51356254971063,54.04500560116691,-147.44133828571222,142.93202360278508,-214.50402141450417,62.85231727513096,72.33292210434458,-134.85657277788562,-24.00601232608677,222.14580499008144,190.6095101876401
86.65235213481941,42.70201860008131,2.319960256357554,99.63645864919869,-108.64647820335676,147.8297617671187,-10.394100345883176,25.07006024376001,81.19628091604723,-10.394100345883176,25.07006024376001,81.19628091604723,0.0
58.34288222161278,56.75058654823097,52.50152314619921,-161.4031498748164,38.13306395318197,108.5334519093895,17.84815719882613,1.3203067622404003,54.51899923148669,17.84815719882613,1.3203067622404012,54.51899923148669,8.881784197001252e-16
158.875854475376,147.27341891950184,19.08422565019108,108.34698731100345,154.00635486202094,97.959023677577,18.249148642986533,-98.80408584314608,96.51039370552664,36.74582808920725,-52.50430373053574,132.85529297393933,61.6988547466037
159.47520396566972,151.50538731320322,55.84966271829098,-107.35844014114004,-135.0274754499685,1.63115646947515,33.50740505081252,18.771192689257603,144.3899961905851,35.327823139028204,20.72935678769754,144.93796409647155,2.72921187858391
317.12362475193794,129.15887606150417,59.61505026630756,-124.12332272120727,84.46359309665816,-110.50506328719452,-165.70000162622682,-135.18593041305903,203.86871922267775,12.441406888536347,127.04672139865735,271.6400164182123,324.18092761202666
345.5850230127401,126.96746589200352,21.66070010542402,40.15569815174505,-160.37988660313357,41.871229173911814,54.2972534771851,-248.32682986962212,190.71229966132347,136.89643162167556,-170.80749785928762,235.8714912653624,121.94762667556938
292.11816528646415,150.69729037448238,3.388044126413368,-117.67397528789886,-146.9804379032887,-113.92803760308516,-10.69300079497729,235.82187286848384,80.64716024105834,20.22250008558762,158.70624840485542,211.4890633522986,154.9909395444868
300.4261370488551,120.40533213562648,78.4021743643354,49.10700315879967,26.068733985109446,-127.75310832058211,-103.9139863544436,-114.66494849258363,245.21241999725493,-38.57482364394558,102.94159379447986,269.86247169560704,228.53760845552733
246.23612293190516,104.10400387147013,75.68195628464761,71.9193400520638,53.7239358883112,158.61398749038665,138.51438960101564,-74.38812979418526,175.35490469533192,-10.301918338199076,-140.48784410713546,189.14387002598124,163.41848520226426
196.39483180617964,92.25833536813202,11.87511919360464,-9.299257386257477,-137.08169056881195,-131.7259404458045,-17.44230185049754,101.57875992439014,155.46611668224028,78.03325382411532,-70.67596829029183,153.9626160126285,196.95058679261044
188.24956205480905,67.2673543824135,22.24604366250059,39.95551693318618,48.46648227057468,-31.748077229194717,-57.14171403276293,81.59821254942132,154.55785934930074,-57.14171403276293,81.59821254942132,154.55785934930074,0.0
231.6719984000031,62.58246902529368,32.70264875429577,-65.86527192579436,-167.01845966014906,-29.375984103530264,8.30555414039167,65.3765934950232,220.12907895609553,8.305554140391672,65.3765934950232,220.12907895609553,1.7763568394002505e-15
229.31536024407723,67.72452559529535,37.93061400721363,23.677884155491537,72.7207851997337,53.261453592435615,115.48931899983796,87.42241579341645,170.53441261902393,115.48931899983796,87.42241579341645,170.53441261902393,0.0
294.61469277254804,89.44636508458858,52.19464452168253,17.691978095884597,-24.68944973523956,45.36449313878056,-36.82687538885275,127.29339492679676,257.96080653786663,-36.82687538885277,127.29339492679676,257.9608065378667,6.07087979554246e-14
284.4988009396367,101.2244048009364,28.852586756020344,139.10503922053476,151.580591026269,1.3078530659157162,175.66225342482622,34.58474322595337,203.57642947022296,-19.53246032171458,189.9037887179864,192.16060821696288,249.71043859245574
208.9878308770008,144.30776543007843,41.62200917924553,121.45765044422468,-2.109007253727566,-138.2915792393034,9.9673220411903,-116.18139634365434,144.6336984148282,41.79748087328282,-99.6775583052023,155.48158682169137,37.45947629323521
155.4939410876461,144.0497126322472,5.764731765835496,-78.97988299188387,-59.7131854194435,-117.72199973102624,86.66383965349415,-37.28884417947703,98.9353148392648,46.142111949374595,-5.409047247161428,137.0652349268333,64.12661440039425
135.90940553041025,132.7191041277256,25.11146958415914,117.78243282744712,128.35728848684093,-45.985833651042654,-8.37670466202974,68.76721054286901,103.09965098674392,-21.895385614084127,59.98013997027882,109.4086160033002,17.313878349787764
136.1228226450918,107.04815432053708,12.289031924850786,-48.629030011829094,165.03450512435006,178.36721013010938,-65.60401621072681,-41.00741168412642,99.20144095098946,-64.03553320299979,-29.757924704710288,104.73722757310016,12.63550670812695
270.4870974418774,95.4242557682706,61.76839130836685,73.94629157424458,-40.376989741086085,50.71990845101738,-15.100995252156688,102.79735222603011,246.0696993733646,-64.30598440315181,65.04593957860222,251.01012898563653,62.215013935381705
200.98154180913227,36.21859785316067,0.8582115980540994,-121.0495304670135,-120.2735275644479,121.06954459808566,-60.57461229918152,36.32765255396155,187.21818727411207,-60.57461229918152,36.32765255396157,187.21818727411207,2.1316282072803006e-14
314.5392125324557,129.6512261998394,79.13064021468844,176.5157991574581,-129.02548011524112,-18.63157922843361,-9.78304893712538,104.67034875435505,289.2082214780983,-80.0708140373195,95.41853514166696,280.00438530127866,71.48899620412725
274.7640727407837,42.50018231263041,31.40581726735359,-23.839550163866523,-11.04230369145554,-125.75772942723351,-54.453959067766945,-34.584431426197455,266.6213510704696,-54.453959067766945,-34.584431426197455,266.6213510704696,0.0
164.23412688518047,155.55221021836851,14.47413217846945,-96.17317742026574,-74.8586410867698,-3.52888473542889,11.898942627015767,-83.51407401913522,115.71746077173874,-11.081714374491693,-31.175308129990707,149.98307504990422,66.64524988984307
128.018780885353,107.63190771706029,46.91561384118367,-92.27971653994312,123.69181851451482,49.531932172245256,72.53429644443669,3.1242212419464375,94.51809640241004,54.60923336692757,43.981006501726306,96.5430613355072,44.66189954622082
298.09035043253573,131.0615328918138,51.93192401074195,-159.08094658027895,-48.02098142425954,14.229876694204323,-110.3340024873944,-1.9911709721487787,260.1872017244463,102.29354248355136,-44.196010505512874,259.3735570158039,216.77726674658595
245.36186944864215,147.77237914887422,27.07651866378608,96.7059322053765,126.72558607722084,1.7249338452593044,166.2178896219762,76.63574912510585,104.46196071907876,79.28929414044306,135.0230775039064,155.54248193753588,116.51128904769341
317.0384345245664,129.8536575973147,72.764179509708,-57.38731358705127,-0.4258949286653202,11.307974761647973,-105.35109337323168,210.0117408513844,181.8943353958473,-113.59722711559075,-29.081567106014532,279.94687426510257,258.549625817589
327.0864251611814,72.80510909709199,8.398377271685646,47.09960653130726,-116.0976303226917,-58.01197118054221,163.53220217353945,48.96731514559869,271.5423118590574,163.53220217353945,48.96731514559869,271.5423118590574,0.0
326.00157506732353,19.16767823782449,15.328240773015986,-18.645361827526266,-69.28737392851698,35.45178896078517,-1.7302135439643154,29.738783778937236,324.61880487741774,-1.7302135439643154,29.738783778937236,324.61880487741774,0.0
260.2229269116539,47.68622818180169,0.5851565034412509,48.15711830493466,173.45014111531276,43.328775476895856,48.28205422920076,-111.15402760510902,228.01414445408628,48.282054229200746,-111.15402760510904,228.01414445408628,2.0097183471152322e-14
329.55934787766836,138.5569239281572,38.20046989021862,79.45054081860657,166.75604047777665,101.5218614657438,-15.452311160070352,-249.97730032915712,160.16095503979528,68.23302728602668,-218.1936750546651,196.6876317381228,96.6831568426025
277.9735716989859,80.829361321091,69.34411506095411,-21.5680681701473,19.11736886805907,55.476867413648435,112.93572768439768,155.96811511726975,189.01891813118075,-104.36311758359813,152.12338143487415,197.0020941651736,217.47942714538001
220.86665756254305,168.57478662387317,77.58520933644556,84.15125907764981,89.9940736566967,-55.26256992730243,-66.95816476252675,122.41950185459616,130.6739973383828,-120.17642097409792,83.31935265525749,115.3071361400938,67.80224837495037
275.73609505875834,16.464797977552735,9.90958198913768,-3.708092945913876,174.79446101817342,-12.609555770284905,13.74357981386168,19.19940445047062,274.6868848707733,13.74357981386168,19.199404450470617,274.6868848707733,3.552713678800501e-15
301.72209896717027,116.00230584090514,78.23335832590722,-149.46506196774047,19.966215649595007,108.74152331486071,178.5007970720526,106.374491299355,198.95525167393708,173.61745191258385,45.63100788412421,225.7875363188962,66.58520358631513
160.248316086952,152.96374235688822,73.9761333775911,-45.827157129575696,-162.46854996701353,-140.6583751987591,-76.62815096806042,-52.528393791460225,115.65812573212877,1.1886373259971887,-30.313862902974257,151.13373730787274,88.35981518581136
301.74479553220385,136.74496169338684,54.02445029339873,131.56435730003864,86.19532865154355,108.31377315838752,253.02553657101555,-37.17388778185192,71.03324631498727,220.6058396959982,-98.07944735941408,119.47274047106004,84.30248233011997
233.87322700317125,42.86937547691775,3.917096785862339,128.92510966493634,-178.3799550217227,5.266563161885931,89.56877774157915,-13.286396304235664,214.08733024823255,89.56877774157915,-13.286396304235664,214.08733024823255,0.0
174.96356049087572,57.61201959252416,54.18299194915178,142.42855729813087,61.780611188109134,-94.44298919018496,-41.81813966492217,10.209908517965667,168.87272677786132,-41.81813966492216,10.209908517965664,168.87272677786132,1.464821375527116e-14
313.87061821603123,103.644261917965,68.22249037055302,-72.380285597194,32.51529031793363,-37.101575610779726,-128.58443794696902,187.68499046791877,196.2713788718092,-65.39609136884451,-175.63932839269108,236.05913793526804,370.91831120894415
190.12569258666724,153.20893146792932,21.98600406040536,-149.4678271551253,-56.90630212356227,78.35009315096431,-105.57517232073492,-6.4863060767018315,124.92818983478892,-40.624780156800625,32.790636012566004,166.45123546006985,86.51817693485987
223.25196942638252,169.8675443293588,64.59452847810255,-33.14089759273841,-130.74433990933454,26.953894664292086,64.35216322668654,-42.95490204462994,184.38583122888488,61.732620811749264,-5.211581769982036,196.63895733253472,39.76882355728225
266.21771327280777,143.02138236610233,79.80640298103337,-38.74712654815416,149.50755370279973,-1.110025393074201,131.04508409881666,80.49798311486644,193.5908229321194,-37.051457716714296,165.1434673263976,175.63051930893397,189.06051378852783
87.8142349500752,68.9361097056066,10.74935306504492,-107.28754643203864,-173.63923884003162,-16.819230059941173,23.48354562833774,18.748367339677795,79.70968325053889,23.48354562833774,18.74836733967779,79.70968325053889,3.552713678800501e-15
200.28247197583752,91.69630859784871,50.763221196143775,165.3153382240473,90.70672376696956,14.70838930018244,83.44564804846424,103.80311460775611,135.74848756964164,-77.24306009544864,107.04365493626328,136.9052164542124,160.72554261315372
200.71707518563775,154.83414547272528,22.76327000894602,-62.87661701399626,147.26333319226146,10.635139902626053,135.58411512128177,-5.081938158888343,102.5413000436999,80.84657926923242,59.02566187811749,152.17186124995575,97.82215914253277
271.9303940282701,124.73041382263904,59.38543595343813,-72.22201505466279,-93.10605781440135,-63.902755019280505,-42.147111344430115,19.29265746607259,260.3575098138786,-110.92572714891205,66.52109970737432,227.8589995202881,89.53868951365725
206.79014536300767,150.1963838307984,12.435325126673796,22.13618198917846,105.11079305089466,102.17667937525688,140.04275106474083,-71.39490894179258,76.48415521635984,96.65429392771388,-45.03736239571548,154.26472650884213,92.882160522057
348.6718973152627,99.33187037570184,35.070900686735435,62.85509171244866,113.26983952243778,144.9194289189235,140.13333251863398,-241.5524698295825,180.32136026029477,-104.23853873186152,-244.5885696755184,199.98224038415535,245.18030012215104
233.0207967553043,82.82004594325069,63.007186898347136,-143.31810336676386,55.051965563039424,163.92579414761195,104.0861173256066,-71.62726275164333,189.20020710333785,104.0861173256066,-71.6272627516433,189.20020710333785,2.842170943040401e-14
105.93707001989878,96.86397852726888,41.01856514400891,165.51882803851933,-142.91903371314282,-165.2115264102551,-27.492299634950815,-19.58487339284757,97.41755916583996,-6.711343816219526,21.003495291335874,100.82829176933907,45.726326050491274
175.38461973244532,29.53551454054052,19.68532892039508,5.791608452560464,-67.47481834970978,-161.65422627304102,-6.284757683813466,-14.996933710685871,174.5655272538365,-6.284757683813466,-14.996933710685871,174.5655272538365,0.0
87.75676415006696,70.86090730405664,8.928029459938136,71.34830121956882,-105.47260505106767,-71.25423523789014,23.221466326383457,5.599967353234602,81.67262405396029,23.221466326383457,5.599967353234602,81.67262405396029,0.0
89.65105487802118,89.21797216294213,31.530062174247803,-139.65466644046887,130.5952429467161,-179.55609749571306,-0.9772565919382326,-40.64117008761254,75.7860512022706,-0.9772565919382326,-40.64117008761254,75.7860512022706,0.0
185.92036571407584,103.9688143463062,40.653388465030005,-24.722272747278133,101.00920950957034,122.8333342373843,115.1797146457962,-71.02495304860254,105.32295954975268,59.54667418070505,-112.88419412434124,115.09736572870216,70.3048381761765
137.0880378996,68.93446511203086,20.82788347322,-7.249175801616553,65.97300875717266,-97.8289648331686,-57.024055076956664,-12.121509572991876,120.0135793349442,-57.024055076956664,-12.121509572991876,120.0135793349442,0.0
169.23513772884303,160.00732860296245,26.458859364389333,-14.122942113756158,76.16089497484002,-125.83655583930933,-39.163255057813025,-96.96905606202589,102.23003650159276,-56.48919354423118,-55.59559340028602,135.36133763618463,55.76409841402026
